Species	Assembly Accession	Order	Superfamily	Te	Score
Andrena hattorfiana	GCA_944738655.2	Hymenoptera	Apoidea	Shellder	0.018152866242038216
Andrena hattorfiana	GCA_944738655.2	Hymenoptera	Apoidea	Spoink	0.014553913294083742
Andrena hattorfiana	GCA_944738655.2	Hymenoptera	Apoidea	P-element	0.010211254578415775
Andrena minutula	GCA_929113495.1	Hymenoptera	Apoidea	Spoink	0.01574786940590391
Andrena minutula	GCA_929113495.1	Hymenoptera	Apoidea	P-element	0.010396241074401569
Andrena minutula	GCA_929113495.1	Hymenoptera	Apoidea	Shellder	0.020097217566208515
Andrena trimmerana	GCA_951215215.1	Hymenoptera	Apoidea	Shellder	0.018823332215890044
Andrena trimmerana	GCA_951215215.1	Hymenoptera	Apoidea	P-element	0.008953346405712383
Andrena trimmerana	GCA_951215215.1	Hymenoptera	Apoidea	Spoink	0.01665362921487093
Anthidium xuezhongi	GCA_022405125.1	Hymenoptera	Apoidea	Spoink	0.0183210506813784
Anthidium xuezhongi	GCA_022405125.1	Hymenoptera	Apoidea	Shellder	0.02120348642306403
Anthidium xuezhongi	GCA_022405125.1	Hymenoptera	Apoidea	P-element	0
Anthophora plumipes	GCA_951804975.1	Hymenoptera	Apoidea	P-element	0
Anthophora plumipes	GCA_951804975.1	Hymenoptera	Apoidea	Spoink	0.01084853225740047
Anthophora plumipes	GCA_951804975.1	Hymenoptera	Apoidea	Shellder	0.015873281930942004
Apis cerana	GCF_029169275.1	Hymenoptera	Apoidea	Spoink	0
Apis cerana	GCF_029169275.1	Hymenoptera	Apoidea	P-element	0
Apis cerana	GCF_029169275.1	Hymenoptera	Apoidea	Shellder	0.005749245725779417
Apis mellifera	GCF_003254395.2	Hymenoptera	Apoidea	Spoink	0.0051669480011527855
Apis mellifera	GCF_003254395.2	Hymenoptera	Apoidea	P-element	0.008398386917755005
Apis mellifera	GCF_003254395.2	Hymenoptera	Apoidea	Shellder	0.005866577271203486
Augochlora pura	GCA_028453695.1	Hymenoptera	Apoidea	Spoink	0.008151838280703198
Augochlora pura	GCA_028453695.1	Hymenoptera	Apoidea	P-element	0
Augochlora pura	GCA_028453695.1	Hymenoptera	Apoidea	Shellder	0.006687898089171975
Augochlorella aurata	GCA_028455555.1	Hymenoptera	Apoidea	Shellder	0.0166610794502179
Augochlorella aurata	GCA_028455555.1	Hymenoptera	Apoidea	Spoink	0.010354481452509367
Augochlorella aurata	GCA_028455555.1	Hymenoptera	Apoidea	P-element	0.008398386917755005
Bombus affinis	GCF_024516045.1	Hymenoptera	Apoidea	Spoink	0.11552554654370291
Bombus affinis	GCF_024516045.1	Hymenoptera	Apoidea	P-element	0
Bombus affinis	GCF_024516045.1	Hymenoptera	Apoidea	Shellder	0.020398927254441836
Bombus breviceps	GCA_014825925.1	Hymenoptera	Apoidea	Spoink	0
Bombus breviceps	GCA_014825925.1	Hymenoptera	Apoidea	Shellder	0.0053637277908146165
Bombus breviceps	GCA_014825925.1	Hymenoptera	Apoidea	P-element	0
Bombus campestris	GCA_905333015.3	Hymenoptera	Apoidea	Spoink	0.08505908024208489
Bombus campestris	GCA_905333015.3	Hymenoptera	Apoidea	Shellder	0.0166610794502179
Bombus campestris	GCA_905333015.3	Hymenoptera	Apoidea	P-element	0
Bombus haemorrhoidalis	GCA_014825975.1	Hymenoptera	Apoidea	P-element	0
Bombus haemorrhoidalis	GCA_014825975.1	Hymenoptera	Apoidea	Spoink	0.022252871670303428
Bombus haemorrhoidalis	GCA_014825975.1	Hymenoptera	Apoidea	Shellder	0.007643312101910828
Bombus hortorum	GCA_905332935.1	Hymenoptera	Apoidea	Spoink	0.10667380295607065
Bombus hortorum	GCA_905332935.1	Hymenoptera	Apoidea	Shellder	0.014683204827355011
Bombus hortorum	GCA_905332935.1	Hymenoptera	Apoidea	P-element	0
Bombus huntii	GCF_024542735.1	Hymenoptera	Apoidea	Shellder	0.019527321488434463
Bombus huntii	GCF_024542735.1	Hymenoptera	Apoidea	Spoink	0.12100127629791263
Bombus huntii	GCF_024542735.1	Hymenoptera	Apoidea	P-element	0
Bombus hypnorum	GCA_911387925.2	Hymenoptera	Apoidea	Shellder	0.019057995306738185
Bombus hypnorum	GCA_911387925.2	Hymenoptera	Apoidea	P-element	0
Bombus hypnorum	GCA_911387925.2	Hymenoptera	Apoidea	Spoink	0.10918522788093375
Bombus ignitus	GCA_014825875.1	Hymenoptera	Apoidea	Spoink	0.0931285767219729
Bombus ignitus	GCA_014825875.1	Hymenoptera	Apoidea	P-element	0
Bombus ignitus	GCA_014825875.1	Hymenoptera	Apoidea	Shellder	0.014398256788467985
Bombus opulentus	GCA_034509555.1	Hymenoptera	Apoidea	P-element	0
Bombus opulentus	GCA_034509555.1	Hymenoptera	Apoidea	Spoink	0.004919922598707234
Bombus opulentus	GCA_034509555.1	Hymenoptera	Apoidea	Shellder	0.006956084478712705
Bombus pascuorum	GCF_905332965.1	Hymenoptera	Apoidea	Spoink	0.06935238173658857
Bombus pascuorum	GCF_905332965.1	Hymenoptera	Apoidea	P-element	0
Bombus pascuorum	GCF_905332965.1	Hymenoptera	Apoidea	Shellder	0.014968152866242038
Bombus pratorum	GCA_930367275.1	Hymenoptera	Apoidea	P-element	0
Bombus pratorum	GCA_930367275.1	Hymenoptera	Apoidea	Spoink	0.11622545185063198
Bombus pratorum	GCA_930367275.1	Hymenoptera	Apoidea	Shellder	0.018203151190077104
Bombus pyrosoma	GCF_014825855.1	Hymenoptera	Apoidea	Shellder	0.013878645658732819
Bombus pyrosoma	GCF_014825855.1	Hymenoptera	Apoidea	Spoink	0.10471818518671003
Bombus pyrosoma	GCF_014825855.1	Hymenoptera	Apoidea	P-element	0.008657368012135114
Bombus sylvestris	GCA_911622165.2	Hymenoptera	Apoidea	Shellder	0.016526986255447535
Bombus sylvestris	GCA_911622165.2	Hymenoptera	Apoidea	Spoink	0.09854255012557124
Bombus sylvestris	GCA_911622165.2	Hymenoptera	Apoidea	P-element	0
Bombus terrestris	GCF_910591885.1	Hymenoptera	Apoidea	Shellder	0.020985584981562187
Bombus terrestris	GCF_910591885.1	Hymenoptera	Apoidea	P-element	0
Bombus terrestris	GCF_910591885.1	Hymenoptera	Apoidea	Spoink	0.11293177981802462
Bombus turneri	GCA_014825825.1	Hymenoptera	Apoidea	Shellder	0.009235668789808917
Bombus turneri	GCA_014825825.1	Hymenoptera	Apoidea	P-element	0
Bombus turneri	GCA_014825825.1	Hymenoptera	Apoidea	Spoink	0.029807731895096546
Bombus vestalis	GCA_963556215.1	Hymenoptera	Apoidea	P-element	0
Bombus vestalis	GCA_963556215.1	Hymenoptera	Apoidea	Spoink	0.10587097039812261
Bombus vestalis	GCA_963556215.1	Hymenoptera	Apoidea	Shellder	0.017934964800536374
Cerceris rybyensis	GCA_910591515.1	Hymenoptera	Apoidea	Shellder	0.0255782769024472
Cerceris rybyensis	GCA_910591515.1	Hymenoptera	Apoidea	Spoink	0.016283091111202602
Cerceris rybyensis	GCA_910591515.1	Hymenoptera	Apoidea	P-element	0.008324392319360687
Coelioxys conoideus	GCA_947623535.1	Hymenoptera	Apoidea	Spoink	0.01640660381242538
Coelioxys conoideus	GCA_947623535.1	Hymenoptera	Apoidea	Shellder	0.020097217566208515
Coelioxys conoideus	GCA_947623535.1	Hymenoptera	Apoidea	P-element	0
Crossocerus cetratus	GCA_963675795.1	Hymenoptera	Apoidea	Spoink	0.09986001893861418
Crossocerus cetratus	GCA_963675795.1	Hymenoptera	Apoidea	P-element	0.009915276184838506
Crossocerus cetratus	GCA_963675795.1	Hymenoptera	Apoidea	Shellder	0.019896077774052966
Ectemnius continuus	GCA_910591665.1	Hymenoptera	Apoidea	Shellder	0.017934964800536374
Ectemnius continuus	GCA_910591665.1	Hymenoptera	Apoidea	Spoink	0.014245131541026803
Ectemnius continuus	GCA_910591665.1	Hymenoptera	Apoidea	P-element	0
Ectemnius lituratus	GCA_910593735.2	Hymenoptera	Apoidea	P-element	0
Ectemnius lituratus	GCA_910593735.2	Hymenoptera	Apoidea	Spoink	0.020256083000535222
Ectemnius lituratus	GCA_910593735.2	Hymenoptera	Apoidea	Shellder	0.014079785450888367
Halictus ligatus	GCA_028454255.1	Hymenoptera	Apoidea	P-element	0
Halictus ligatus	GCA_028454255.1	Hymenoptera	Apoidea	Shellder	0.004542406972846128
Halictus ligatus	GCA_028454255.1	Hymenoptera	Apoidea	Spoink	0
Halictus quadricinctus	GCA_028454245.1	Hymenoptera	Apoidea	Spoink	0.039853431594548974
Halictus quadricinctus	GCA_028454245.1	Hymenoptera	Apoidea	P-element	0
Halictus quadricinctus	GCA_028454245.1	Hymenoptera	Apoidea	Shellder	0.013442842775729132
Halictus rubicundus	GCA_028454235.1	Hymenoptera	Apoidea	P-element	0.00876835990972659
Halictus rubicundus	GCA_028454235.1	Hymenoptera	Apoidea	Spoink	0.05560130100045288
Halictus rubicundus	GCA_028454235.1	Hymenoptera	Apoidea	Shellder	0.014951391216895742
Hylaeus volcanicus	GCF_026283585.1	Hymenoptera	Apoidea	Shellder	0.015286624203821656
Hylaeus volcanicus	GCF_026283585.1	Hymenoptera	Apoidea	Spoink	0.03878298818395158
Hylaeus volcanicus	GCF_026283585.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum calceatum	GCA_028455575.1	Hymenoptera	Apoidea	Spoink	0
Lasioglossum calceatum	GCA_028455575.1	Hymenoptera	Apoidea	Shellder	0.0057157224270868254
Lasioglossum calceatum	GCA_028455575.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum figueresi	GCA_028455805.1	Hymenoptera	Apoidea	Shellder	0.007408649011062689
Lasioglossum figueresi	GCA_028455805.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum figueresi	GCA_028455805.1	Hymenoptera	Apoidea	Spoink	0.01638601836222158
Lasioglossum lativentre	GCA_916610255.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum lativentre	GCA_916610255.1	Hymenoptera	Apoidea	Shellder	0.020248072410325176
Lasioglossum lativentre	GCA_916610255.1	Hymenoptera	Apoidea	Spoink	0.10298900736959117
Lasioglossum leucozonium	GCA_028454225.1	Hymenoptera	Apoidea	P-element	0.008324392319360687
Lasioglossum leucozonium	GCA_028454225.1	Hymenoptera	Apoidea	Spoink	0.08057145209765737
Lasioglossum leucozonium	GCA_028454225.1	Hymenoptera	Apoidea	Shellder	0.0162755615152531
Lasioglossum malachurum	GCA_028455605.1	Hymenoptera	Apoidea	Spoink	0.08703528346164931
Lasioglossum malachurum	GCA_028455605.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum malachurum	GCA_028455605.1	Hymenoptera	Apoidea	Shellder	0.014616158229969829
Lasioglossum marginatum	GCA_028455795.1	Hymenoptera	Apoidea	Shellder	0.017532685216225277
Lasioglossum marginatum	GCA_028455795.1	Hymenoptera	Apoidea	Spoink	0.0707933632508543
Lasioglossum marginatum	GCA_028455795.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum morio	GCA_916610235.2	Hymenoptera	Apoidea	P-element	0
Lasioglossum morio	GCA_916610235.2	Hymenoptera	Apoidea	Shellder	0.018102581293999328
Lasioglossum morio	GCA_916610235.2	Hymenoptera	Apoidea	Spoink	0.09668985960722962
Lasioglossum oenotherae	GCA_028455765.1	Hymenoptera	Apoidea	Shellder	0.01263828360710694
Lasioglossum oenotherae	GCA_028455765.1	Hymenoptera	Apoidea	P-element	0.008583373413740797
Lasioglossum oenotherae	GCA_028455765.1	Hymenoptera	Apoidea	Spoink	0.009819259747210672
Lasioglossum pauxillum	GCA_933228785.1	Hymenoptera	Apoidea	Spoink	0.08610893820247849
Lasioglossum pauxillum	GCA_933228785.1	Hymenoptera	Apoidea	Shellder	0.016024136775058664
Lasioglossum pauxillum	GCA_933228785.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum vierecki	GCA_028455595.1	Hymenoptera	Apoidea	Spoink	0.006957882168883034
Lasioglossum vierecki	GCA_028455595.1	Hymenoptera	Apoidea	Shellder	0.006235333556821991
Lasioglossum vierecki	GCA_028455595.1	Hymenoptera	Apoidea	P-element	0
Lasioglossum zephyrum	GCA_028455615.1	Hymenoptera	Apoidea	Spoink	0.007513689324385524
Lasioglossum zephyrum	GCA_028455615.1	Hymenoptera	Apoidea	Shellder	0.005816292323164599
Lasioglossum zephyrum	GCA_028455615.1	Hymenoptera	Apoidea	P-element	0.009138332901698175
Macropis europaea	GCA_916610135.2	Hymenoptera	Apoidea	P-element	0
Macropis europaea	GCA_916610135.2	Hymenoptera	Apoidea	Shellder	0.017934964800536374
Macropis europaea	GCA_916610135.2	Hymenoptera	Apoidea	Spoink	0.014224546090823006
Megachile leachella	GCA_963576845.1	Hymenoptera	Apoidea	Shellder	0.02430439155212873
Megachile leachella	GCA_963576845.1	Hymenoptera	Apoidea	Spoink	0.024393758491498208
Megachile leachella	GCA_963576845.1	Hymenoptera	Apoidea	P-element	0
Megachile ligniseca	GCA_945859555.1	Hymenoptera	Apoidea	Spoink	0.059903660093046235
Megachile ligniseca	GCA_945859555.1	Hymenoptera	Apoidea	P-element	0.00850937881534648
Megachile ligniseca	GCA_945859555.1	Hymenoptera	Apoidea	Shellder	0.021371102916526986
Megachile willughbiella	GCA_945859595.2	Hymenoptera	Apoidea	P-element	0
Megachile willughbiella	GCA_945859595.2	Hymenoptera	Apoidea	Spoink	0.01609782205936844
Megachile willughbiella	GCA_945859595.2	Hymenoptera	Apoidea	Shellder	0.024673147837747236
Mimumesa dahlbomi	GCA_917499265.3	Hymenoptera	Apoidea	Shellder	0.019359704994971506
Mimumesa dahlbomi	GCA_917499265.3	Hymenoptera	Apoidea	P-element	0
Mimumesa dahlbomi	GCA_917499265.3	Hymenoptera	Apoidea	Spoink	0.14545679114002225
Nomada fabriciana	GCA_907165295.1	Hymenoptera	Apoidea	P-element	0
Nomada fabriciana	GCA_907165295.1	Hymenoptera	Apoidea	Spoink	0.018115196179340442
Nomada fabriciana	GCA_907165295.1	Hymenoptera	Apoidea	Shellder	0.01721421387864566
Nomada ferruginata	GCA_963583965.1	Hymenoptera	Apoidea	P-element	0
Nomada ferruginata	GCA_963583965.1	Hymenoptera	Apoidea	Shellder	0.016107945021790145
Nomada ferruginata	GCA_963583965.1	Hymenoptera	Apoidea	Spoink	0.019412079542179588
Nomada flava	GCA_951802745.1	Hymenoptera	Apoidea	Spoink	0.019412079542179588
Nomada flava	GCA_951802745.1	Hymenoptera	Apoidea	Shellder	0.018739523969158567
Nomada flava	GCA_951802745.1	Hymenoptera	Apoidea	P-element	0
Nomada fucata	GCA_948146005.1	Hymenoptera	Apoidea	Spoink	0.021058915558483264
Nomada fucata	GCA_948146005.1	Hymenoptera	Apoidea	P-element	0
Nomada fucata	GCA_948146005.1	Hymenoptera	Apoidea	Shellder	0.020633590345289977
Nomada hirtipes	GCA_951802735.1	Hymenoptera	Apoidea	Spoink	0.019350323191568198
Nomada hirtipes	GCA_951802735.1	Hymenoptera	Apoidea	Shellder	0.015789473684210527
Nomada hirtipes	GCA_951802735.1	Hymenoptera	Apoidea	P-element	0
Nomada lathburiana	GCA_963667235.1	Hymenoptera	Apoidea	Spoink	0.015665527605088724
Nomada lathburiana	GCA_963667235.1	Hymenoptera	Apoidea	P-element	0.008546376114543638
Nomada lathburiana	GCA_963667235.1	Hymenoptera	Apoidea	Shellder	0.016979550787797518
Nomada panzeri	GCA_951802685.1	Hymenoptera	Apoidea	Spoink	0.02007081394870106
Nomada panzeri	GCA_951802685.1	Hymenoptera	Apoidea	Shellder	0.019711699631243713
Nomada panzeri	GCA_951802685.1	Hymenoptera	Apoidea	P-element	0
Nomada ruficornis	GCA_951802695.1	Hymenoptera	Apoidea	P-element	0
Nomada ruficornis	GCA_951802695.1	Hymenoptera	Apoidea	Shellder	0.01748240026818639
Nomada ruficornis	GCA_951802695.1	Hymenoptera	Apoidea	Spoink	0.01994730124747828
Nysson spinosus	GCA_910591585.2	Hymenoptera	Apoidea	P-element	0.008916349106515224
Nysson spinosus	GCA_910591585.2	Hymenoptera	Apoidea	Spoink	0.01624192021079501
Nysson spinosus	GCA_910591585.2	Hymenoptera	Apoidea	Shellder	0.019326181696278914
Osmia bicornis bicornis	GCF_907164935.1	Hymenoptera	Apoidea	Spoink	0.01887685783688089
Osmia bicornis bicornis	GCF_907164935.1	Hymenoptera	Apoidea	Shellder	0.01940998994301039
Osmia bicornis bicornis	GCF_907164935.1	Hymenoptera	Apoidea	P-element	0
Pemphredon lugubris	GCA_933228935.1	Hymenoptera	Apoidea	P-element	0
Pemphredon lugubris	GCA_933228935.1	Hymenoptera	Apoidea	Spoink	0.01648894561324056
Pemphredon lugubris	GCA_933228935.1	Hymenoptera	Apoidea	Shellder	0.02375125712370097
Seladonia tumulorum	GCA_913789895.3	Hymenoptera	Apoidea	Spoink	0.09537239079418666
Seladonia tumulorum	GCA_913789895.3	Hymenoptera	Apoidea	P-element	0.008953346405712383
Seladonia tumulorum	GCA_913789895.3	Hymenoptera	Apoidea	Shellder	0.02008045591686222
Sphecodes monilicornis	GCA_913789915.3	Hymenoptera	Apoidea	P-element	0
Sphecodes monilicornis	GCA_913789915.3	Hymenoptera	Apoidea	Spoink	0.08989666103997694
Sphecodes monilicornis	GCA_913789915.3	Hymenoptera	Apoidea	Shellder	0.010626885685551458
Stelis phaeoptera	GCA_943735885.1	Hymenoptera	Apoidea	P-element	0.008620370712937956
Stelis phaeoptera	GCA_943735885.1	Hymenoptera	Apoidea	Spoink	0.047078924616081354
Stelis phaeoptera	GCA_943735885.1	Hymenoptera	Apoidea	Shellder	0.016979550787797518
Cataglyphis hispanica	GCF_021464435.1	Hymenoptera	Formicoidea	Spoink	0.011486681213718144
Cataglyphis hispanica	GCF_021464435.1	Hymenoptera	Formicoidea	Shellder	0.018974187060006704
Cataglyphis hispanica	GCF_021464435.1	Hymenoptera	Formicoidea	P-element	0
Formica selysi	GCA_009859135.1	Hymenoptera	Formicoidea	Shellder	0.017767348307073418
Formica selysi	GCA_009859135.1	Hymenoptera	Formicoidea	P-element	0.012801065522216878
Formica selysi	GCA_009859135.1	Hymenoptera	Formicoidea	Spoink	0.01548025855325456
Lasius fuliginosus	GCA_949152495.1	Hymenoptera	Formicoidea	Shellder	0.016107945021790145
Lasius fuliginosus	GCA_949152495.1	Hymenoptera	Formicoidea	Spoink	0.016056651158960846
Lasius fuliginosus	GCA_949152495.1	Hymenoptera	Formicoidea	P-element	0.013689000702948685
Monomorium pharaonis	GCF_013373865.1	Hymenoptera	Formicoidea	Spoink	0.015871382107126682
Monomorium pharaonis	GCF_013373865.1	Hymenoptera	Formicoidea	P-element	0.021939398423915055
Monomorium pharaonis	GCF_013373865.1	Hymenoptera	Formicoidea	Shellder	0.01895742541066041
Ooceraea biroi	GCF_003672135.1	Hymenoptera	Formicoidea	P-element	0
Ooceraea biroi	GCF_003672135.1	Hymenoptera	Formicoidea	Spoink	0.013627568034912923
Ooceraea biroi	GCF_003672135.1	Hymenoptera	Formicoidea	Shellder	0.013241702983573583
Solenopsis invicta	GCF_016802725.1	Hymenoptera	Formicoidea	P-element	0.016019830552369677
Solenopsis invicta	GCF_016802725.1	Hymenoptera	Formicoidea	Spoink	0.011836633867182676
Solenopsis invicta	GCF_016802725.1	Hymenoptera	Formicoidea	Shellder	0.014867582970164264
Tetramorium bicarinatum	GCA_928718305.1	Hymenoptera	Formicoidea	Spoink	0.014183375190415414
Tetramorium bicarinatum	GCA_928718305.1	Hymenoptera	Formicoidea	P-element	0.01568685485959525
Tetramorium bicarinatum	GCA_928718305.1	Hymenoptera	Formicoidea	Shellder	0.01954408313778076
Anoplius nigerrimus	GCA_914767735.1	Hymenoptera	Pompiloidea	P-element	0.008879351807318065
Anoplius nigerrimus	GCA_914767735.1	Hymenoptera	Pompiloidea	Spoink	0.016674214665074724
Anoplius nigerrimus	GCA_914767735.1	Hymenoptera	Pompiloidea	Shellder	0.022644988266845457
Tiphia femorata	GCA_944319695.1	Hymenoptera	Tiphioidea	P-element	0
Tiphia femorata	GCA_944319695.1	Hymenoptera	Tiphioidea	Spoink	0.014945036847955865
Tiphia femorata	GCA_944319695.1	Hymenoptera	Tiphioidea	Shellder	0.011766677841099565
Ancistrocerus nigricornis	GCA_916049575.1	Hymenoptera	Vespoidea	Shellder	0.01890714046262152
Ancistrocerus nigricornis	GCA_916049575.1	Hymenoptera	Vespoidea	P-element	0
Ancistrocerus nigricornis	GCA_916049575.1	Hymenoptera	Vespoidea	Spoink	0.10858824982502367
Dolichovespula media	GCA_911387685.1	Hymenoptera	Vespoidea	Shellder	0.011146496815286623
Dolichovespula media	GCA_911387685.1	Hymenoptera	Vespoidea	Spoink	0.0075548602247931165
Dolichovespula media	GCA_911387685.1	Hymenoptera	Vespoidea	P-element	0.009767286988049873
Dolichovespula saxonica	GCA_911387935.1	Hymenoptera	Vespoidea	Shellder	0.016426416359369762
Dolichovespula saxonica	GCA_911387935.1	Hymenoptera	Vespoidea	P-element	0
Dolichovespula saxonica	GCA_911387935.1	Hymenoptera	Vespoidea	Spoink	0.006525587714603319
Dolichovespula sylvestris	GCA_918808275.2	Hymenoptera	Vespoidea	P-element	0
Dolichovespula sylvestris	GCA_918808275.2	Hymenoptera	Vespoidea	Shellder	0.012973516594032853
Dolichovespula sylvestris	GCA_918808275.2	Hymenoptera	Vespoidea	Spoink	0.007307834822347565
Vespa crabro	GCF_910589235.1	Hymenoptera	Vespoidea	Spoink	0.005043435299930009
Vespa crabro	GCF_910589235.1	Hymenoptera	Vespoidea	P-element	0
Vespa crabro	GCF_910589235.1	Hymenoptera	Vespoidea	Shellder	0.013442842775729132
Vespa velutina	GCF_912470025.1	Hymenoptera	Vespoidea	Spoink	0.005722755156655276
Vespa velutina	GCF_912470025.1	Hymenoptera	Vespoidea	P-element	0
Vespa velutina	GCF_912470025.1	Hymenoptera	Vespoidea	Shellder	0.010291652698625545
Vespula germanica	GCA_905340365.1	Hymenoptera	Vespoidea	P-element	0.009471308594472604
Vespula germanica	GCA_905340365.1	Hymenoptera	Vespoidea	Spoink	0.00687554036806785
Vespula germanica	GCA_905340365.1	Hymenoptera	Vespoidea	Shellder	0.010006704659738519
Vespula pensylvanica	GCF_014466175.1	Hymenoptera	Vespoidea	Spoink	0.0049405080489110294
Vespula pensylvanica	GCF_014466175.1	Hymenoptera	Vespoidea	Shellder	0.008028830036875628
Vespula pensylvanica	GCF_014466175.1	Hymenoptera	Vespoidea	P-element	0
Vespula vulgaris	GCF_905475345.1	Hymenoptera	Vespoidea	Shellder	0.010341937646664431
Vespula vulgaris	GCF_905475345.1	Hymenoptera	Vespoidea	P-element	0
Vespula vulgaris	GCF_905475345.1	Hymenoptera	Vespoidea	Spoink	0.006525587714603319
Gasteruption jaculator	GCA_949825005.1	Hymenoptera	Evanioidea	Shellder	0.018622192423734495
Gasteruption jaculator	GCA_949825005.1	Hymenoptera	Evanioidea	P-element	0.008657368012135114
Gasteruption jaculator	GCA_949825005.1	Hymenoptera	Evanioidea	Spoink	0.013174688130429412
Aleiodes testaceus	GCA_963565655.1	Hymenoptera	Ichneumonoidea	P-element	0.008361389618557846
